num_tasks,comm_delay,packet_loss,epsilon,run_index,makespan,message_count,optimality_gap,recovery_time,execution_time,completion_rate,workload_balance,optimal_makespan
4,0,0.0,0.05,16,6.899999999999999,9,-0.10619530527766709,0,0.027837276458740234,1.0,1,7.719807292065673
4,0,0.0,0.05,17,7.699999999999989,14,-0.5684566541900928,0,0.02022266387939453,1.0,1,17.84293530363414
4,0,0.0,0.05,18,7.399999999999974,11,-0.1931230001851095,0,0.03134322166442871,1.0,1,9.171162397363716
4,0,0.0,0.05,19,6.8999999999999915,11,-0.5587355371767222,0,0.027218103408813477,1.0,1,15.636881238640276
4,0,0.0,0.05,20,7.999999999999988,11,-0.5046011502982234,0,0.024436473846435547,1.0,1,16.148604311083645
4,0,0.0,0.05,21,7.499999999999989,11,-0.5802011962445556,0,0.024991512298583984,1.0,1,17.865701219027642
4,0,0.0,0.05,22,7.000000000000018,9,-0.07691492986225373,0,0.049245595932006836,1.0,1,7.583266403556339
4,0,0.0,0.05,23,7.099999999999991,14,-0.5024296670119253,0,0.018400907516479492,1.0,1,14.269339486866384
4,0,0.0,0.05,24,5.399999999999997,14,-0.5777025797739745,0,0.02227306365966797,1.0,1,12.787196277708174
4,0,0.0,0.05,25,7.899999999999988,11,-0.43049314022999663,0,0.02507948875427246,1.0,1,13.871650296171008
4,0,0.0,0.05,26,7.899999999999972,11,-0.49283520377099455,0,0.03033304214477539,1.0,1,15.576790934110502
4,0,0.0,0.05,27,6.799999999999992,11,-0.4707302843389083,0,0.026874780654907227,1.0,1,12.847891724744457
4,0,0.0,0.05,28,6.099999999999994,11,-0.5190978176095006,0,0.026343345642089844,1.0,1,12.68449223847919
4,0,0.0,0.05,29,6.5999999999999925,11,-0.34905978394060194,0,0.025530099868774414,1.0,1,10.139179969482397
4,0,0.0,0.2,0,7.399999999999974,9,0.45213804833205623,0,0.031693458557128906,1.0,1,5.095934238827848
4,0,0.0,0.2,1,4.799999999999999,14,-0.6384837193993208,0,0.01943039894104004,1.0,1,13.277410334119766
4,0,0.0,0.2,2,7.999999999999972,9,-0.19085866239801816,0,0.032746315002441406,1.0,1,9.88702421718959
4,0,0.0,0.2,3,6.4999999999999805,11,-0.18486221215338103,0,0.09268307685852051,1.0,1,7.974111980713447
4,0,0.0,0.2,4,7.599999999999973,11,-0.44246025349842594,0,0.053009748458862305,1.0,1,13.631315162171163
4,0,0.0,0.2,5,7.599999999999982,9,0.09430966014848653,0,0.030036449432373047,1.0,1,6.945017737455356
4,0,0.0,0.2,6,7.200000000000102,8,-0.11678911837572693,0,0.03268575668334961,1.0,1,8.152073473957781
4,0,0.0,0.2,7,5.799999999999995,11,-0.4934083194852705,0,0.026714086532592773,1.0,1,11.449062870726232
4,0,0.0,0.2,8,5.899999999999995,14,-0.555140282373102,0,0.02628159523010254,1.0,1,13.26260788788321
4,0,0.0,0.2,9,7.999999999999972,11,-0.38312374905830354,0,0.10552167892456055,1.0,1,12.968565393444017
4,0,0.0,0.2,10,7.599999999999973,9,0.1094903457081302,0,0.03228020668029785,1.0,1,6.849992007050126
4,0,0.0,0.2,11,6.499999999999993,11,-0.5176898479616234,0,0.025450944900512695,1.0,1,13.476805272559966
4,0,0.0,0.2,12,7.29999999999999,14,-0.591279888899112,0,0.02075505256652832,1.0,1,17.860633234653985
4,0,0.0,0.2,13,6.399999999999993,14,-0.5858013093839285,0,0.01917409896850586,1.0,1,15.45152156439884
4,0,0.0,0.2,14,5.899999999999995,11,-0.5629123667692035,0,0.0221407413482666,1.0,1,13.49843727306877
4,0,0.0,0.2,15,7.899999999999988,14,-0.5230748066960141,0,0.020314693450927734,1.0,1,16.56444262311098
4,0,0.0,0.2,16,6.899999999999999,9,-0.10619530527766709,0,0.031813859939575195,1.0,1,7.719807292065673
4,0,0.0,0.2,17,7.699999999999989,14,-0.5684566541900928,0,0.024712800979614258,1.0,1,17.84293530363414
4,0,0.0,0.2,18,7.399999999999974,11,-0.1931230001851095,0,0.02763676643371582,1.0,1,9.171162397363716
4,0,0.0,0.2,19,6.8999999999999915,11,-0.5587355371767222,0,0.022909879684448242,1.0,1,15.636881238640276
4,0,0.0,0.2,20,7.999999999999988,11,-0.5046011502982234,0,0.03548693656921387,1.0,1,16.148604311083645
4,0,0.0,0.2,21,7.499999999999989,11,-0.5802011962445556,0,0.030290603637695312,1.0,1,17.865701219027642
4,0,0.0,0.2,22,7.000000000000018,9,-0.07691492986225373,0,0.029248476028442383,1.0,1,7.583266403556339
4,0,0.0,0.2,23,7.099999999999991,14,-0.5024296670119253,0,0.028110504150390625,1.0,1,14.269339486866384
4,0,0.0,0.2,24,5.399999999999997,14,-0.5777025797739745,0,0.02256488800048828,1.0,1,12.787196277708174
4,0,0.0,0.2,25,7.899999999999988,11,-0.43049314022999663,0,0.027849197387695312,1.0,1,13.871650296171008
4,0,0.0,0.2,26,7.899999999999972,11,-0.49283520377099455,0,0.02594470977783203,1.0,1,15.576790934110502
4,0,0.0,0.2,27,6.799999999999992,11,-0.4707302843389083,0,0.023728370666503906,1.0,1,12.847891724744457
4,0,0.0,0.2,28,6.099999999999994,11,-0.5190978176095006,0,0.02525043487548828,1.0,1,12.68449223847919
4,0,0.0,0.2,29,6.5999999999999925,11,-0.34905978394060194,0,0.0215606689453125,1.0,1,10.139179969482397
4,0,0.0,0.5,0,7.399999999999974,9,0.45213804833205623,0,0.028282880783081055,1.0,1,5.095934238827848
4,0,0.0,0.5,1,4.799999999999999,14,-0.6384837193993208,0,0.023318767547607422,1.0,1,13.277410334119766
4,0,0.0,0.5,2,7.999999999999972,9,-0.19085866239801816,0,0.03375864028930664,1.0,1,9.88702421718959
4,0,0.0,0.5,3,6.4999999999999805,11,-0.18486221215338103,0,0.02396678924560547,1.0,1,7.974111980713447
4,0,0.0,0.5,4,7.599999999999973,11,-0.44246025349842594,0,0.025905370712280273,1.0,1,13.631315162171163
4,0,0.0,0.5,5,7.599999999999982,9,0.09430966014848653,0,0.028719425201416016,1.0,1,6.945017737455356
4,0,0.0,0.5,6,7.200000000000102,8,-0.11678911837572693,0,0.039075613021850586,1.0,1,8.152073473957781
4,0,0.0,0.5,7,5.799999999999995,11,-0.4934083194852705,0,0.02366352081298828,1.0,1,11.449062870726232
4,0,0.0,0.5,8,5.899999999999995,14,-0.555140282373102,0,0.019703388214111328,1.0,1,13.26260788788321
4,0,0.0,0.5,9,7.999999999999972,11,-0.38312374905830354,0,0.028899669647216797,1.0,1,12.968565393444017
4,0,0.0,0.5,10,7.599999999999973,9,0.1094903457081302,0,0.030637264251708984,1.0,1,6.849992007050126
4,0,0.0,0.5,11,6.499999999999993,11,-0.5176898479616234,0,0.027628421783447266,1.0,1,13.476805272559966
4,0,0.0,0.5,12,7.29999999999999,14,-0.591279888899112,0,0.024552345275878906,1.0,1,17.860633234653985
4,0,0.0,0.5,13,6.399999999999993,14,-0.5858013093839285,0,0.021376609802246094,1.0,1,15.45152156439884
4,0,0.0,0.5,14,5.899999999999995,11,-0.5629123667692035,0,0.025819063186645508,1.0,1,13.49843727306877
4,0,0.0,0.5,15,7.899999999999988,14,-0.5230748066960141,0,0.025446176528930664,1.0,1,16.56444262311098
4,0,0.0,0.5,16,6.899999999999999,9,-0.10619530527766709,0,0.027829885482788086,1.0,1,7.719807292065673
4,0,0.0,0.5,17,7.699999999999989,14,-0.5684566541900928,0,0.023839235305786133,1.0,1,17.84293530363414
4,0,0.0,0.5,18,7.399999999999974,11,-0.1931230001851095,0,0.022240161895751953,1.0,1,9.171162397363716
4,0,0.0,0.5,19,6.8999999999999915,11,-0.5587355371767222,0,0.02503800392150879,1.0,1,15.636881238640276
4,0,0.0,0.5,20,7.999999999999988,11,-0.5046011502982234,0,0.02691197395324707,1.0,1,16.148604311083645
4,0,0.0,0.5,21,7.499999999999989,11,-0.5802011962445556,0,0.025305747985839844,1.0,1,17.865701219027642
4,0,0.0,0.5,22,7.000000000000018,9,-0.07691492986225373,0,0.030285358428955078,1.0,1,7.583266403556339
4,0,0.0,0.5,23,7.099999999999991,14,-0.5024296670119253,0,0.07415938377380371,1.0,1,14.269339486866384
4,0,0.0,0.5,24,5.399999999999997,14,-0.5777025797739745,0,0.08049297332763672,1.0,1,12.787196277708174
4,0,0.0,0.5,25,7.899999999999988,11,-0.43049314022999663,0,0.023561716079711914,1.0,1,13.871650296171008
4,0,0.0,0.5,26,7.899999999999972,11,-0.49283520377099455,0,0.026457786560058594,1.0,1,15.576790934110502
4,0,0.0,0.5,27,6.799999999999992,11,-0.4707302843389083,0,0.025600194931030273,1.0,1,12.847891724744457
4,0,0.0,0.5,28,6.099999999999994,11,-0.5190978176095006,0,0.02844834327697754,1.0,1,12.68449223847919
4,0,0.0,0.5,29,6.5999999999999925,11,-0.34905978394060194,0,0.024478912353515625,1.0,1,10.139179969482397
4,0,0.1,0.01,0,7.399999999999974,9,0.45213804833205623,0,0.03176712989807129,1.0,1,5.095934238827848
4,0,0.1,0.01,1,4.799999999999999,14,-0.6384837193993208,0,0.021123647689819336,1.0,1,13.277410334119766
4,0,0.1,0.01,2,7.999999999999972,9,-0.19085866239801816,0,0.029133319854736328,1.0,1,9.88702421718959
4,0,0.1,0.01,3,6.4999999999999805,11,-0.18486221215338103,0,0.021829843521118164,1.0,1,7.974111980713447
4,0,0.1,0.01,4,7.599999999999973,11,-0.44246025349842594,0,0.026181459426879883,1.0,1,13.631315162171163
4,0,0.1,0.01,5,7.599999999999982,9,0.09430966014848653,0,0.02690863609313965,1.0,1,6.945017737455356
4,0,0.1,0.01,6,7.200000000000102,8,-0.11678911837572693,0,0.0368647575378418,1.0,1,8.152073473957781
4,0,0.1,0.01,7,5.799999999999995,11,-0.4934083194852705,0,0.0259096622467041,1.0,1,11.449062870726232
4,0,0.1,0.01,8,5.899999999999995,14,-0.555140282373102,0,0.02263784408569336,1.0,1,13.26260788788321
4,0,0.1,0.01,9,7.999999999999972,11,-0.38312374905830354,0,0.02818775177001953,1.0,1,12.968565393444017
4,0,0.1,0.01,10,7.599999999999973,9,0.1094903457081302,0,0.028566837310791016,1.0,1,6.849992007050126
4,0,0.1,0.01,11,6.499999999999993,11,-0.5176898479616234,0,0.024808168411254883,1.0,1,13.476805272559966
4,0,0.1,0.01,12,7.29999999999999,14,-0.591279888899112,0,0.0409846305847168,1.0,1,17.860633234653985
4,0,0.1,0.01,13,6.399999999999993,14,-0.5858013093839285,0,0.022626161575317383,1.0,1,15.45152156439884
4,0,0.1,0.01,14,5.899999999999995,11,-0.5629123667692035,0,0.02346324920654297,1.0,1,13.49843727306877
4,0,0.1,0.01,15,7.899999999999988,14,-0.5230748066960141,0,0.020422697067260742,1.0,1,16.56444262311098
4,0,0.1,0.01,16,6.899999999999999,9,-0.10619530527766709,0,0.030625581741333008,1.0,1,7.719807292065673
4,0,0.1,0.01,17,7.699999999999989,14,-0.5684566541900928,0,0.021275997161865234,1.0,1,17.84293530363414
4,0,0.1,0.01,18,7.399999999999974,11,-0.1931230001851095,0,0.02550363540649414,1.0,1,9.171162397363716
4,0,0.1,0.01,19,6.8999999999999915,11,-0.5587355371767222,0,0.024898529052734375,1.0,1,15.636881238640276
4,0,0.1,0.01,20,7.999999999999988,11,-0.5046011502982234,0,0.025733232498168945,1.0,1,16.148604311083645
4,0,0.1,0.01,21,7.499999999999989,11,-0.5802011962445556,0,0.026737451553344727,1.0,1,17.865701219027642
4,0,0.1,0.01,22,7.000000000000018,9,-0.07691492986225373,0,0.03222489356994629,1.0,1,7.583266403556339
4,0,0.1,0.01,23,7.099999999999991,14,-0.5024296670119253,0,0.020786285400390625,1.0,1,14.269339486866384
4,0,0.1,0.01,24,5.399999999999997,14,-0.5777025797739745,0,0.022356510162353516,1.0,1,12.787196277708174
4,0,0.1,0.01,25,7.899999999999988,11,-0.43049314022999663,0,0.02533864974975586,1.0,1,13.871650296171008
4,0,0.1,0.01,26,7.899999999999972,11,-0.49283520377099455,0,0.02698230743408203,1.0,1,15.576790934110502
4,0,0.1,0.01,27,6.799999999999992,11,-0.4707302843389083,0,0.023350238800048828,1.0,1,12.847891724744457
4,0,0.1,0.01,28,6.099999999999994,11,-0.5190978176095006,0,0.02450847625732422,1.0,1,12.68449223847919
4,0,0.1,0.01,29,6.5999999999999925,11,-0.34905978394060194,0,0.022136211395263672,1.0,1,10.139179969482397
4,0,0.1,0.05,0,7.399999999999974,9,0.45213804833205623,0,0.02733445167541504,1.0,1,5.095934238827848
4,0,0.1,0.05,1,4.799999999999999,14,-0.6384837193993208,0,0.019038677215576172,1.0,1,13.277410334119766
4,0,0.1,0.05,2,7.999999999999972,9,-0.19085866239801816,0,0.02714085578918457,1.0,1,9.88702421718959
4,0,0.1,0.05,3,6.4999999999999805,11,-0.18486221215338103,0,0.031059741973876953,1.0,1,7.974111980713447
4,0,0.1,0.05,4,7.599999999999973,11,-0.44246025349842594,0,0.03929567337036133,1.0,1,13.631315162171163
4,0,0.1,0.05,5,7.599999999999982,9,0.09430966014848653,0,0.028354883193969727,1.0,1,6.945017737455356
4,0,0.1,0.05,6,7.200000000000102,8,-0.11678911837572693,0,0.032132625579833984,1.0,1,8.152073473957781
4,0,0.1,0.05,7,5.799999999999995,11,-0.4934083194852705,0,0.026991605758666992,1.0,1,11.449062870726232
4,0,0.1,0.05,8,5.899999999999995,14,-0.555140282373102,0,0.023351430892944336,1.0,1,13.26260788788321
4,0,0.1,0.05,9,7.999999999999972,11,-0.38312374905830354,0,0.05948925018310547,1.0,1,12.968565393444017
4,0,0.1,0.05,10,7.599999999999973,9,0.1094903457081302,0,0.030524253845214844,1.0,1,6.849992007050126
4,0,0.1,0.05,11,6.499999999999993,11,-0.5176898479616234,0,0.03893733024597168,1.0,1,13.476805272559966
4,0,0.1,0.05,12,7.29999999999999,14,-0.591279888899112,0,0.02167797088623047,1.0,1,17.860633234653985
4,0,0.1,0.05,13,6.399999999999993,14,-0.5858013093839285,0,0.02268362045288086,1.0,1,15.45152156439884
4,0,0.1,0.05,14,5.899999999999995,11,-0.5629123667692035,0,0.025708675384521484,1.0,1,13.49843727306877
4,0,0.1,0.05,15,7.899999999999988,14,-0.5230748066960141,0,0.024877309799194336,1.0,1,16.56444262311098
4,0,0.1,0.05,16,6.899999999999999,9,-0.10619530527766709,0,0.029670238494873047,1.0,1,7.719807292065673
4,0,0.1,0.05,17,7.699999999999989,14,-0.5684566541900928,0,0.02023792266845703,1.0,1,17.84293530363414
4,0,0.1,0.05,18,7.399999999999974,11,-0.1931230001851095,0,0.025423288345336914,1.0,1,9.171162397363716
4,0,0.1,0.05,19,6.8999999999999915,11,-0.5587355371767222,0,0.026844024658203125,1.0,1,15.636881238640276
4,0,0.1,0.05,20,7.999999999999988,11,-0.5046011502982234,0,0.0249330997467041,1.0,1,16.148604311083645
4,0,0.1,0.05,21,7.499999999999989,11,-0.5802011962445556,0,0.022808551788330078,1.0,1,17.865701219027642
4,0,0.1,0.05,22,7.000000000000018,9,-0.07691492986225373,0,0.03068399429321289,1.0,1,7.583266403556339
4,0,0.1,0.05,23,7.099999999999991,14,-0.5024296670119253,0,0.026302099227905273,1.0,1,14.269339486866384
4,0,0.1,0.05,24,5.399999999999997,14,-0.5777025797739745,0,0.02125835418701172,1.0,1,12.787196277708174
4,0,0.1,0.05,25,7.899999999999988,11,-0.43049314022999663,0,0.02491307258605957,1.0,1,13.871650296171008
4,0,0.1,0.05,26,7.899999999999972,11,-0.49283520377099455,0,0.02580547332763672,1.0,1,15.576790934110502
4,0,0.1,0.05,27,6.799999999999992,11,-0.4707302843389083,0,0.024970054626464844,1.0,1,12.847891724744457
4,0,0.1,0.05,28,6.099999999999994,11,-0.5190978176095006,0,0.025976896286010742,1.0,1,12.68449223847919
4,0,0.1,0.05,29,6.5999999999999925,11,-0.34905978394060194,0,0.027840137481689453,1.0,1,10.139179969482397
4,0,0.1,0.2,0,7.399999999999974,9,0.45213804833205623,0,0.03091120719909668,1.0,1,5.095934238827848
4,0,0.1,0.2,1,4.799999999999999,14,-0.6384837193993208,0,0.021749258041381836,1.0,1,13.277410334119766
4,0,0.1,0.2,2,7.999999999999972,9,-0.19085866239801816,0,0.028716087341308594,1.0,1,9.88702421718959
4,0,0.1,0.2,3,6.4999999999999805,11,-0.18486221215338103,0,0.025623798370361328,1.0,1,7.974111980713447
4,0,0.1,0.2,4,7.599999999999973,11,-0.44246025349842594,0,0.029849529266357422,1.0,1,13.631315162171163
4,0,0.1,0.2,5,7.599999999999982,9,0.09430966014848653,0,0.02621316909790039,1.0,1,6.945017737455356
4,0,0.1,0.2,6,7.200000000000102,8,-0.11678911837572693,0,0.044637203216552734,1.0,1,8.152073473957781
4,0,0.1,0.2,7,5.799999999999995,11,-0.4934083194852705,0,0.025530099868774414,1.0,1,11.449062870726232
4,0,0.1,0.2,8,5.899999999999995,14,-0.555140282373102,0,0.03929424285888672,1.0,1,13.26260788788321
4,0,0.1,0.2,9,7.999999999999972,11,-0.38312374905830354,0,0.02908635139465332,1.0,1,12.968565393444017
4,0,0.1,0.2,10,7.599999999999973,9,0.1094903457081302,0,0.03488612174987793,1.0,1,6.849992007050126
4,0,0.1,0.2,11,6.499999999999993,11,-0.5176898479616234,0,0.02613091468811035,1.0,1,13.476805272559966
4,0,0.1,0.2,12,7.29999999999999,14,-0.591279888899112,0,0.019719839096069336,1.0,1,17.860633234653985
4,0,0.1,0.2,13,6.399999999999993,14,-0.5858013093839285,0,0.021399736404418945,1.0,1,15.45152156439884
4,0,0.1,0.2,14,5.899999999999995,11,-0.5629123667692035,0,0.02162337303161621,1.0,1,13.49843727306877
4,0,0.1,0.2,15,7.899999999999988,14,-0.5230748066960141,0,0.021341800689697266,1.0,1,16.56444262311098
4,0,0.1,0.2,16,6.899999999999999,9,-0.10619530527766709,0,0.028375625610351562,1.0,1,7.719807292065673
4,0,0.1,0.2,17,7.699999999999989,14,-0.5684566541900928,0,0.020328283309936523,1.0,1,17.84293530363414
4,0,0.1,0.2,18,7.399999999999974,11,-0.1931230001851095,0,0.023595809936523438,1.0,1,9.171162397363716
4,0,0.1,0.2,19,6.8999999999999915,11,-0.5587355371767222,0,0.027828693389892578,1.0,1,15.636881238640276
4,0,0.1,0.2,20,7.999999999999988,11,-0.5046011502982234,0,0.024837970733642578,1.0,1,16.148604311083645
4,0,0.1,0.2,21,7.499999999999989,11,-0.5802011962445556,0,0.026660919189453125,1.0,1,17.865701219027642
4,0,0.1,0.2,22,7.000000000000018,9,-0.07691492986225373,0,0.03289055824279785,1.0,1,7.583266403556339
4,0,0.1,0.2,23,7.099999999999991,14,-0.5024296670119253,0,0.023622751235961914,1.0,1,14.269339486866384
4,0,0.1,0.2,24,5.399999999999997,14,-0.5777025797739745,0,0.025183916091918945,1.0,1,12.787196277708174
4,0,0.1,0.2,25,7.899999999999988,11,-0.43049314022999663,0,0.022413015365600586,1.0,1,13.871650296171008
4,0,0.1,0.2,26,7.899999999999972,11,-0.49283520377099455,0,0.02709221839904785,1.0,1,15.576790934110502
4,0,0.1,0.2,27,6.799999999999992,11,-0.4707302843389083,0,0.028900861740112305,1.0,1,12.847891724744457
4,0,0.1,0.2,28,6.099999999999994,11,-0.5190978176095006,0,0.03164386749267578,1.0,1,12.68449223847919
4,0,0.1,0.2,29,6.5999999999999925,11,-0.34905978394060194,0,0.028291940689086914,1.0,1,10.139179969482397
4,0,0.1,0.5,0,7.399999999999974,9,0.45213804833205623,0,0.028866052627563477,1.0,1,5.095934238827848
4,0,0.1,0.5,1,4.799999999999999,14,-0.6384837193993208,0,0.02013707160949707,1.0,1,13.277410334119766
4,0,0.1,0.5,2,7.999999999999972,9,-0.19085866239801816,0,0.026641368865966797,1.0,1,9.88702421718959
4,0,0.1,0.5,3,6.4999999999999805,11,-0.18486221215338103,0,0.022792577743530273,1.0,1,7.974111980713447
4,0,0.1,0.5,4,7.599999999999973,11,-0.44246025349842594,0,0.024367094039916992,1.0,1,13.631315162171163
4,0,0.1,0.5,5,7.599999999999982,9,0.09430966014848653,0,0.03336215019226074,1.0,1,6.945017737455356
4,0,0.1,0.5,6,7.200000000000102,8,-0.11678911837572693,0,0.03603816032409668,1.0,1,8.152073473957781
4,0,0.1,0.5,7,5.799999999999995,11,-0.4934083194852705,0,0.022440195083618164,1.0,1,11.449062870726232
4,0,0.1,0.5,8,5.899999999999995,14,-0.555140282373102,0,0.05459117889404297,1.0,1,13.26260788788321
4,0,0.1,0.5,9,7.999999999999972,11,-0.38312374905830354,0,0.024404287338256836,1.0,1,12.968565393444017
4,0,0.1,0.5,10,7.599999999999973,9,0.1094903457081302,0,0.029089927673339844,1.0,1,6.849992007050126
4,0,0.1,0.5,11,6.499999999999993,11,-0.5176898479616234,0,0.02395033836364746,1.0,1,13.476805272559966
4,0,0.1,0.5,12,7.29999999999999,14,-0.591279888899112,0,0.04424738883972168,1.0,1,17.860633234653985
4,0,0.1,0.5,13,6.399999999999993,14,-0.5858013093839285,0,0.05559968948364258,1.0,1,15.45152156439884
4,0,0.1,0.5,14,5.899999999999995,11,-0.5629123667692035,0,0.022826433181762695,1.0,1,13.49843727306877
4,0,0.1,0.5,15,7.899999999999988,14,-0.5230748066960141,0,0.01975083351135254,1.0,1,16.56444262311098
4,0,0.1,0.5,16,6.899999999999999,9,-0.10619530527766709,0,0.03242635726928711,1.0,1,7.719807292065673
4,0,0.1,0.5,17,7.699999999999989,14,-0.5684566541900928,0,0.020968914031982422,1.0,1,17.84293530363414
4,0,0.1,0.5,18,7.399999999999974,11,-0.1931230001851095,0,0.02412891387939453,1.0,1,9.171162397363716
4,0,0.1,0.5,19,6.8999999999999915,11,-0.5587355371767222,0,0.026560068130493164,1.0,1,15.636881238640276
4,0,0.1,0.5,20,7.999999999999988,11,-0.5046011502982234,0,0.02301025390625,1.0,1,16.148604311083645
4,0,0.1,0.5,21,7.499999999999989,11,-0.5802011962445556,0,0.026336193084716797,1.0,1,17.865701219027642
4,0,0.1,0.5,22,7.000000000000018,9,-0.07691492986225373,0,0.028841018676757812,1.0,1,7.583266403556339
4,0,0.1,0.5,23,7.099999999999991,14,-0.5024296670119253,0,0.02142190933227539,1.0,1,14.269339486866384
4,0,0.1,0.5,24,5.399999999999997,14,-0.5777025797739745,0,0.02042698860168457,1.0,1,12.787196277708174
